,s,l,signal,gold,silver,assets
36770,22,45,26,11,10,78388.18440222385
36771,22,45,27,11,10,81770.94561372824
36772,22,45,28,10,9,90945.3727438828
36773,22,45,29,10,9,91952.61001822817
36774,22,45,30,10,9,86762.21683247072
36775,22,45,31,10,9,86789.73564835693
36776,22,45,32,10,9,82145.5374772546
36777,22,45,33,10,9,77322.51737739089
36778,22,45,34,10,9,75866.0921209476
36779,22,45,35,10,9,74982.57668013041
36780,22,45,36,10,9,76626.31816592927
36781,22,45,37,11,10,76665.02999955023
36782,22,45,38,11,10,83757.78455462761
36783,22,45,39,11,10,85550.85714416845
36784,23,45,2,28,28,117036.35969946322
36785,23,45,3,26,26,116467.43786542064
36786,23,45,4,25,25,87554.95417409348
36787,23,45,5,21,21,95370.79725972282
36788,23,45,6,21,21,92298.50163775621
36789,23,45,7,20,20,90789.62831825456
36790,23,45,8,20,20,84154.62278840716
36791,23,45,9,19,19,74052.49565226778
36792,23,45,10,18,18,76337.02626268272
36793,23,45,11,17,17,85363.31149054579
36794,23,45,12,18,18,63336.07739057967
36795,23,45,13,17,17,63761.166626678794
36796,23,45,14,16,16,69913.79489310729
36797,23,45,15,14,14,76521.4268486247
36798,23,45,16,12,11,78400.56389689828
36799,23,45,17,12,11,86195.76525053034
36800,23,45,18,12,11,80472.01194490939
36801,23,45,19,12,11,81082.38451135444
36802,23,45,20,12,11,82066.82352313756
36803,23,45,21,12,11,79313.3191140279
36804,23,45,22,12,11,82126.6232732864
36805,23,45,23,12,11,77353.86263749858
36806,23,45,24,11,10,83288.65059845074
36807,23,45,25,11,10,78769.43227226617
36808,23,45,26,11,10,82046.5429510687
36809,23,45,27,10,9,90945.3727438828
36810,23,45,28,10,9,92013.78453836222
36811,23,45,29,10,9,86762.21683247072
36812,23,45,30,10,9,82145.5374772546
36813,23,45,31,10,9,80200.98891114007
36814,23,45,32,10,9,75892.92141083874
36815,23,45,33,10,9,75866.0921209476
36816,23,45,34,11,10,74259.51517265943
36817,23,45,35,11,10,74259.51517265943
36818,23,45,36,11,10,82310.59223721489
36819,23,45,37,11,10,86915.41293709113
36820,23,45,38,10,9,87818.44834889105
36821,23,45,39,10,9,85471.16519287624
36822,24,45,2,28,28,115775.3958560585
36823,24,45,3,26,26,113454.65385358162
36824,24,45,4,24,24,91762.24712124877
36825,24,45,5,22,22,103487.18877010334
36826,24,45,6,20,20,92872.92762669765
36827,24,45,7,19,19,87391.6880058211
36828,24,45,8,20,20,74705.95306403372
36829,24,45,9,18,18,75531.05626079442
36830,24,45,10,18,18,81102.80006333822
36831,24,45,11,18,18,84663.58977042523
36832,24,45,12,17,17,68590.72512568647
36833,24,45,13,16,16,69326.33840185417
36834,24,45,14,15,15,71346.87922549814
36835,24,45,15,12,11,83138.34128286915
36836,24,45,16,12,11,86195.76525053034
36837,24,45,17,12,11,83227.18321926307
36838,24,45,18,12,11,78445.2999645966
36839,24,45,19,12,11,82066.82352313756
36840,24,45,20,12,11,79313.3191140279
36841,24,45,21,12,11,82126.6232732864
36842,24,45,22,12,11,76863.83613185224
36843,24,45,23,11,10,83693.73231939513
36844,24,45,24,11,10,78769.43227226617
36845,24,45,25,11,10,82388.21436344432
36846,24,45,26,10,9,93276.69814777827
36847,24,45,27,10,9,92013.78453836222
36848,24,45,28,10,9,86762.21683247072
36849,24,45,29,10,9,82145.5374772546
36850,24,45,30,10,9,78146.13813082353
36851,24,45,31,10,9,75892.92141083874
36852,24,45,32,11,10,74106.69871906165
36853,24,45,33,11,10,74259.51517265943
36854,24,45,34,11,10,75554.77581627404
36855,24,45,35,10,9,85977.8489925918
36856,24,45,36,10,9,87689.65879812374
36857,24,45,37,10,9,85471.16519287624
36858,24,45,38,10,9,84980.42550562098
36859,24,45,39,10,9,83377.79913925804
36860,25,45,2,27,27,116114.4358324468
36861,25,45,3,25,25,106790.67322599143
36862,25,45,4,24,24,94081.81917594606
36863,25,45,5,22,22,96141.22018299087
36864,25,45,6,20,20,97985.97451159384
36865,25,45,7,19,19,88063.89531978364
36866,25,45,8,18,18,80850.47130945296
36867,25,45,9,18,18,80539.7019434098
36868,25,45,10,18,18,84663.58977042523
36869,25,45,11,17,17,67120.70210493274
36870,25,45,12,16,16,67674.98126522047
36871,25,45,13,15,15,71693.8810848513
36872,25,45,14,14,14,76509.77518920974
36873,25,45,15,12,11,82551.80294788688
36874,25,45,16,12,11,81748.71911278233
36875,25,45,17,12,11,78445.2999645966
36876,25,45,18,12,11,82066.82352313756
36877,25,45,19,13,12,77482.74359269202
36878,25,45,20,12,11,81321.24092278158
36879,25,45,21,12,11,81312.97429311366
36880,25,45,22,12,11,73241.96418784266
36881,25,45,23,11,10,78769.43227226617
36882,25,45,24,11,10,82388.21436344432
36883,25,45,25,10,9,93276.69814777827
36884,25,45,26,10,9,92013.78453836222
36885,25,45,27,10,9,86762.21683247072
36886,25,45,28,10,9,80263.07604045923
36887,25,45,29,10,9,78146.13813082353
36888,25,45,30,11,10,73548.77128249509
36889,25,45,31,11,10,74106.69871906165
36890,25,45,32,10,9,76227.82068231341
36891,25,45,33,10,9,81841.18711425852
36892,25,45,34,10,9,84452.30143928369
36893,25,45,35,10,9,85380.79569901704
36894,25,45,36,10,9,85471.16519287624
36895,25,45,37,10,9,82841.79823168778
36896,25,45,38,10,9,83377.79913925804
36897,25,45,39,10,9,84010.89848652299
36898,26,45,2,27,27,117222.00179688509
36899,26,45,3,25,25,107089.72956421909
36900,26,45,4,22,22,94548.7232539702
36901,26,45,5,22,22,96577.42511969997
36902,26,45,6,20,20,103152.13433101488
36903,26,45,7,19,19,85284.8099727033
36904,26,45,8,18,18,81835.17340494295
36905,26,45,9,19,19,89015.31235331479
36906,26,45,10,17,17,85373.70776659684
36907,26,45,11,17,17,64764.25090531912
36908,26,45,12,16,16,69326.33840185417
36909,26,45,13,15,15,72985.2520702718
36910,26,45,14,12,11,78599.79423378299
36911,26,45,15,12,11,86614.98598078494
36912,26,45,16,12,11,80859.80336430672
36913,26,45,17,12,11,81988.43951943087
36914,26,45,18,12,11,80871.53790359889
36915,26,45,19,12,11,81321.24092278158
36916,26,45,20,12,11,81312.97429311366
36917,26,45,21,12,11,73241.96418784266
36918,26,45,22,11,10,78769.43227226617
36919,26,45,23,11,10,82388.21436344432
36920,26,45,24,10,9,93276.69814777827
36921,26,45,25,10,9,92013.78453836222
36922,26,45,26,10,9,86762.21683247072
36923,26,45,27,10,9,80263.07604045923
36924,26,45,28,11,10,75732.39154782836
36925,26,45,29,11,10,74831.6348806068
36926,26,45,30,10,9,76452.5726999822
36927,26,45,31,10,9,76227.82068231341
36928,26,45,32,10,9,83280.12630811529
36929,26,45,33,10,9,86987.87678302913
36930,26,45,34,10,9,85380.79569901704
36931,26,45,35,10,9,83121.36933475464
36932,26,45,36,10,9,83377.79913925804
36933,26,45,37,10,9,83377.79913925804
36934,26,45,38,10,9,85431.80554379852
36935,26,45,39,10,9,86141.08749627035
36936,27,45,2,27,27,114283.83118744788
36937,27,45,3,25,25,110441.50112371733
36938,27,45,4,21,21,89874.80806478245
36939,27,45,5,21,21,92411.50506275184
36940,27,45,6,20,20,95748.06901840771
36941,27,45,7,19,19,93260.60594740731
36942,27,45,8,19,19,86995.5968992101
36943,27,45,9,18,18,82901.24383448638
36944,27,45,10,17,17,74740.56566376114
36945,27,45,11,16,16,66707.07279424465
36946,27,45,12,15,15,70747.38112364637
36947,27,45,13,13,12,80479.3965411097
36948,27,45,14,12,11,83795.01746075314
36949,27,45,15,12,11,83631.96598817066
36950,27,45,16,12,11,81988.43951943087
36951,27,45,17,12,11,80871.53790359889
36952,27,45,18,13,12,78328.75178429029
36953,27,45,19,12,11,80760.57335530646
36954,27,45,20,12,11,73241.96418784266
36955,27,45,21,11,10,78769.43227226617
36956,27,45,22,11,10,82510.82573508091
36957,27,45,23,10,9,90945.3727438828
36958,27,45,24,10,9,92013.78453836222
36959,27,45,25,10,9,86762.21683247072
36960,27,45,26,11,10,77783.94232806755
36961,27,45,27,11,10,75732.39154782836
36962,27,45,28,10,9,75498.23797921427
36963,27,45,29,10,9,76610.22661292645
36964,27,45,30,10,9,76227.82068231341
36965,27,45,31,10,9,83280.12630811529
36966,27,45,32,10,9,86987.87678302913
36967,27,45,33,10,9,85063.15289014013
36968,27,45,34,10,9,81156.74127776007
36969,27,45,35,10,9,79923.56512925337
36970,27,45,36,10,9,79923.56512925337
36971,27,45,37,10,9,81892.47671415866
36972,27,45,38,10,9,78921.0032209513
36973,27,45,39,10,9,79149.92925480487
36974,28,45,2,27,27,106830.60148369853
36975,28,45,3,25,25,104700.86091404359
36976,28,45,4,21,21,92221.35418882009
36977,28,45,5,19,19,103318.57057591545
36978,28,45,6,19,19,98859.51271632545
36979,28,45,7,18,18,94812.96118878755
36980,28,45,8,19,19,85354.8774716595
36981,28,45,9,18,18,84083.34898809803
36982,28,45,10,17,17,63438.98389445117
36983,28,45,11,16,16,69649.49137481042
36984,28,45,12,15,15,72158.45287089168
36985,28,45,13,12,11,78207.45722097359
36986,28,45,14,12,11,84848.42200935383
36987,28,45,15,12,11,81988.43951943087
36988,28,45,16,12,11,78524.60780005796
36989,28,45,17,12,11,79879.37324341656
36990,28,45,18,12,11,79581.53546156065
36991,28,45,19,12,11,73442.65330128369
36992,28,45,20,12,11,68932.61631068475
36993,28,45,21,11,10,82645.57340691739
36994,28,45,22,10,9,90945.3727438828
36995,28,45,23,10,9,92013.78453836222
36996,28,45,24,10,9,86762.21683247072
36997,28,45,25,11,10,77783.94232806755
36998,28,45,26,11,10,77053.34262043687
36999,28,45,27,10,9,75498.23797921427
37000,28,45,28,10,9,76610.22661292645
37001,28,45,29,10,9,76227.82068231341
37002,28,45,30,10,9,83280.12630811529
37003,28,45,31,10,9,86664.25513844997
37004,28,45,32,10,9,81539.09686150121
37005,28,45,33,10,9,80898.62143117336
37006,28,45,34,10,9,79923.56512925337
37007,28,45,35,10,9,79923.56512925337
37008,28,45,36,10,9,78890.86600748097
37009,28,45,37,10,9,79634.45297501786
37010,28,45,38,10,9,80049.59407683379
37011,28,45,39,10,9,79615.72026103224
37012,29,45,2,27,27,103554.22981430864
37013,29,45,3,26,26,95963.28692849986
37014,29,45,4,21,21,94641.21252575377
37015,29,45,5,19,19,101160.50927790195
37016,29,45,6,18,18,99337.23896794787
37017,29,45,7,18,18,91297.43489523344
37018,29,45,8,18,18,82349.37174351592
37019,29,45,9,18,18,82963.9096891668
37020,29,45,10,16,16,69012.69424524637
37021,29,45,11,15,15,71077.15804632838
37022,29,45,12,13,12,80362.91276671752
37023,29,45,13,12,11,83387.17025097282
37024,29,45,14,12,11,86982.4428742937
37025,29,45,15,12,11,80694.37217129103
37026,29,45,16,12,11,80871.53790359889
37027,29,45,17,12,11,79167.78750595615
37028,29,45,18,12,11,81312.97429311366
37029,29,45,19,12,11,73241.96418784266
37030,29,45,20,11,10,82302.83470319975
37031,29,45,21,11,10,82403.49031949254
37032,29,45,22,10,9,91952.61001822817
37033,29,45,23,11,10,84082.34026503401
37034,29,45,24,11,10,79140.67727265322
37035,29,45,25,10,9,77739.73677754437
37036,29,45,26,10,9,75498.23797921427
37037,29,45,27,10,9,76610.22661292645
37038,29,45,28,10,9,76227.82068231341
37039,29,45,29,10,9,83280.12630811529
37040,29,45,30,10,9,85063.15289014013
37041,29,45,31,10,9,81539.09686150121
37042,29,45,32,10,9,80898.62143117336
37043,29,45,33,10,9,79923.56512925337
37044,29,45,34,10,9,81275.34162231148
37045,29,45,35,10,9,79196.43662042572
37046,29,45,36,10,9,81104.07505187833
37047,29,45,37,10,9,80545.51031222966
37048,29,45,38,10,9,79615.72026103224
37049,29,45,39,10,9,102837.29340649043
37050,30,45,2,26,26,106790.78328062478
37051,30,45,3,27,27,95060.42578693911
37052,30,45,4,20,20,93503.01172679356
37053,30,45,5,18,18,104721.34095984155
37054,30,45,6,18,18,99380.63374392269
37055,30,45,7,19,19,88833.43369223677
37056,30,45,8,17,17,88511.76962220678
37057,30,45,9,18,18,78543.28777866703
37058,30,45,10,16,16,68101.81553909335
37059,30,45,11,15,14,72567.374639932
37060,30,45,12,12,11,85149.66224196197
37061,30,45,13,12,11,87811.03768537664
37062,30,45,14,12,11,80694.37217129103
37063,30,45,15,12,11,78241.31083068575
37064,30,45,16,12,11,81358.85123712219
37065,30,45,17,13,12,77466.80261603564
37066,30,45,18,12,11,73241.96418784266
37067,30,45,19,12,11,70339.25552417511
37068,30,45,20,11,10,82388.21436344432
37069,30,45,21,10,9,92959.53755171955
37070,30,45,22,11,10,84082.34026503401
37071,30,45,23,11,10,79140.67727265322
37072,30,45,24,10,9,77739.73677754437
37073,30,45,25,10,9,75498.23797921427
37074,30,45,26,10,9,76452.5726999822
37075,30,45,27,10,9,76227.82068231341
37076,30,45,28,10,9,83280.12630811529
37077,30,45,29,10,9,85063.15289014013
37078,30,45,30,10,9,81505.69301271046
37079,30,45,31,10,9,80898.62143117336
37080,30,45,32,10,9,79923.56512925337
37081,30,45,33,10,9,78738.97237115071
37082,30,45,34,10,9,80570.35675166963
37083,30,45,35,10,9,81104.07505187833
37084,30,45,36,10,9,80168.44958338482
37085,30,45,37,10,9,79615.72026103224
37086,30,45,38,10,9,103884.86902743674
37087,30,45,39,9,8,112301.37632273261
37088,31,45,2,28,28,106869.86766086557
37089,31,45,3,24,24,103565.96437537963
37090,31,45,4,20,20,91615.13679017639
37091,31,45,5,18,18,102218.94007900012
37092,31,45,6,18,18,97909.5699557127
37093,31,45,7,19,19,83276.13340604948
37094,31,45,8,17,17,88993.6307671268
37095,31,45,9,17,17,71814.14591666772
37096,31,45,10,15,15,70577.23592102191
37097,31,45,11,14,13,74228.19391770466
37098,31,45,12,12,11,89189.5020806847
37099,31,45,13,12,11,84782.1805491816
37100,31,45,14,12,11,80291.57990908681
37101,31,45,15,12,11,77281.41485757982
37102,31,45,16,12,11,79618.34117837525
37103,31,45,17,12,11,73442.65330128369
37104,31,45,18,12,11,70339.25552417511
37105,31,45,19,12,11,71907.3322381107
37106,31,45,20,10,9,90636.13914963044
37107,31,45,21,11,10,84082.34026503401
37108,31,45,22,11,10,83614.9920064417
37109,31,45,23,10,9,77955.55947450636
37110,31,45,24,10,9,75498.23797921427
37111,31,45,25,10,9,76070.95371119087
37112,31,45,26,10,9,76227.82068231341
37113,31,45,27,10,9,83280.12630811529
37114,31,45,28,10,9,86664.25513844997
37115,31,45,29,10,9,81539.09686150121
37116,31,45,30,10,9,80898.62143117336
37117,31,45,31,10,9,79923.56512925337
37118,31,45,32,10,9,80192.0687105235
37119,31,45,33,10,9,80570.35675166963
37120,31,45,34,10,9,81606.5239154714
37121,31,45,35,10,9,80168.44958338482
37122,31,45,36,10,9,98501.69261603717
37123,31,45,37,10,9,103884.86902743674
37124,31,45,38,9,8,110443.64695986922
37125,31,45,39,9,8,115431.21360608221
37126,32,45,2,28,28,101836.62216490581
37127,32,45,3,22,22,116684.46080168294
37128,32,45,4,19,19,95077.51682027707
37129,32,45,5,18,18,102869.84022065312
37130,32,45,6,19,19,97513.585807026
37131,32,45,7,19,19,83476.25303118155
37132,32,45,8,17,17,87282.12812715911
37133,32,45,9,16,16,75692.48175959228
37134,32,45,10,15,14,73481.45384339604
37135,32,45,11,13,12,83975.75919012359
37136,32,45,12,12,11,87822.01414100625
37137,32,45,13,12,11,80291.57990908681
37138,32,45,14,12,11,77850.76321578621
37139,32,45,15,12,11,76592.9723930172
37140,32,45,16,12,11,81247.97363302982
37141,32,45,17,12,11,73241.96418784266
37142,32,45,18,12,11,72024.76344208591
37143,32,45,19,11,10,82123.30094073001
37144,32,45,20,11,10,90727.06387573812
37145,32,45,21,10,9,86311.00730148672
37146,32,45,22,10,9,79845.6654875976
37147,32,45,23,10,9,75498.23797921427
37148,32,45,24,10,9,76070.95371119087
37149,32,45,25,10,9,76227.82068231341
37150,32,45,26,10,9,81841.18711425852
37151,32,45,27,10,9,86664.25513844997
37152,32,45,28,10,9,81539.09686150121
37153,32,45,29,10,9,80898.62143117336
37154,32,45,30,10,9,79923.56512925337
37155,32,45,31,10,9,80192.0687105235
37156,32,45,32,10,9,80570.35675166963
37157,32,45,33,10,9,81606.5239154714
37158,32,45,34,10,9,80168.44958338482
37159,32,45,35,10,9,101800.4746478383
37160,32,45,36,10,9,102897.30729263357
37161,32,45,37,8,7,113329.04082245975
37162,32,45,38,9,8,115431.21360608221
37163,32,45,39,8,7,117525.48720890275
37164,33,45,2,26,26,97352.4402739449
37165,33,45,3,22,22,111035.00671044542
37166,33,45,4,19,19,95077.51682027707
37167,33,45,5,18,18,99734.902601047
37168,33,45,6,19,19,87290.53810110297
37169,33,45,7,17,17,91996.33910462674
37170,33,45,8,17,17,86547.67623240821
37171,33,45,9,16,16,78317.03220904026
37172,33,45,10,16,15,75464.54249730737
37173,33,45,11,12,11,89605.24382355297
37174,33,45,12,12,11,87570.99528220392
37175,33,45,13,12,11,80291.57990908681
37176,33,45,14,12,11,74717.13074212654
37177,33,45,15,12,11,79220.92000892728
37178,33,45,16,13,12,70457.79890557328
37179,33,45,17,12,11,70339.25552417511
37180,33,45,18,12,11,71907.3322381107
37181,33,45,19,11,10,88400.65168331919
37182,33,45,20,10,9,86311.00730148672
37183,33,45,21,10,9,79845.6654875976
37184,33,45,22,10,9,76920.3992887335
37185,33,45,23,10,9,75471.5482158561
37186,33,45,24,10,9,76227.82068231341
37187,33,45,25,10,9,81841.18711425852
37188,33,45,26,10,9,86664.25513844997
37189,33,45,27,10,9,85063.15289014013
37190,33,45,28,10,9,81156.74127776007
37191,33,45,29,10,9,79923.56512925337
37192,33,45,30,10,9,80192.0687105235
37193,33,45,31,10,9,80570.35675166963
37194,33,45,32,10,9,81606.5239154714
37195,33,45,33,10,9,80168.44958338482
37196,33,45,34,10,9,101800.4746478383
37197,33,45,35,10,9,101195.1433888915
37198,33,45,36,8,7,116287.75207621658
37199,33,45,37,9,8,113432.89497632447
37200,33,45,38,8,7,116974.16787193582
37201,33,45,39,7,6,136839.97116695167
37202,34,45,2,26,26,97909.88019261399
37203,34,45,3,20,20,112425.23166366274
37204,34,45,4,18,18,100511.10954338468
37205,34,45,5,19,19,88642.70750450336
37206,34,45,6,19,19,88226.01084425353
37207,34,45,7,18,18,90184.86891327702
37208,34,45,8,16,16,87442.04339883622
37209,34,45,9,15,14,73099.31132174148
37210,34,45,10,15,14,77191.66804910946
37211,34,45,11,12,11,88190.95638335
37212,34,45,12,12,11,83427.65317279515
37213,34,45,13,12,11,77850.76321578621
37214,34,45,14,12,11,76644.37683997022
37215,34,45,15,12,11,76383.32135659286
37216,34,45,16,13,12,67133.72754752777
37217,34,45,17,12,11,71665.24620908755
37218,34,45,18,12,11,77817.83857109728
37219,34,45,19,10,9,85880.17916628177
37220,34,45,20,10,9,79447.10961110247
37221,34,45,21,10,9,77566.43820982285
37222,34,45,22,10,9,75471.5482158561
37223,34,45,23,10,9,76227.82068231341
37224,34,45,24,10,9,76227.82068231341
37225,34,45,25,10,9,84138.11291450281
37226,34,45,26,10,9,85063.15289014013
37227,34,45,27,10,9,81156.74127776007
37228,34,45,28,10,9,81398.52265564204
37229,34,45,29,10,9,80192.0687105235
37230,34,45,30,10,9,80570.35675166963
37231,34,45,31,10,9,81606.5239154714
37232,34,45,32,10,9,80168.44958338482
37233,34,45,33,10,9,101800.4746478383
37234,34,45,34,10,9,101195.1433888915
37235,34,45,35,8,7,116287.75207621658
37236,34,45,36,9,8,113432.89497632447
37237,34,45,37,8,7,121193.35605204421
37238,34,45,38,7,6,136839.97116695167
37239,34,45,39,7,6,127295.87201605596
37240,35,45,2,27,27,93066.22630384247
37241,35,45,3,21,21,100217.27048197176
37242,35,45,4,19,19,86914.63831474105
37243,35,45,5,19,19,87719.83075664697
37244,35,45,6,20,20,86206.04372684655
37245,35,45,7,17,17,89290.29937281541
37246,35,45,8,16,16,77357.79524443639
37247,35,45,9,15,14,72447.69241028703
37248,35,45,10,15,14,77191.66804910946
37249,35,45,11,12,11,85982.70282621759
37250,35,45,12,12,11,80665.84549629524
37251,35,45,13,12,11,74717.13074212654
37252,35,45,14,12,11,76644.37683997022
37253,35,45,15,12,11,74304.0413727539
37254,35,45,16,12,11,69988.15163561392
37255,35,45,17,13,12,70307.99066337767
37256,35,45,18,12,11,77026.13438172752
37257,35,45,19,10,9,81284.65219482091
37258,35,45,20,10,9,79447.10961110247
37259,35,45,21,10,9,75471.5482158561
37260,35,45,22,10,9,74592.62752379272
37261,35,45,23,10,9,76227.82068231341
37262,35,45,24,10,9,85977.8489925918
37263,35,45,25,10,9,85063.15289014013
37264,35,45,26,10,9,83121.36933475464
37265,35,45,27,10,9,81398.52265564204
37266,35,45,28,10,9,78858.30927932564
37267,35,45,29,10,9,80657.97528011333
37268,35,45,30,10,9,81104.07505187833
37269,35,45,31,10,9,80168.44958338482
37270,35,45,32,10,9,100116.45494033946
37271,35,45,33,10,9,101195.1433888915
37272,35,45,34,8,7,116287.75207621658
37273,35,45,35,9,8,113432.89497632447
37274,35,45,36,8,7,120873.22509012918
37275,35,45,37,7,6,134205.53443919148
